year,Population,council,waste_pp,garbage_pp,recycle_pp,organic_pp,collect_type,amount,diversion_rate
2012,252400,Casey City Council,0.426713708,0.187441799,0.111262242,0.128009667,plastic_collect,0,0.541395217
2012,252400,Casey City Council,0.426713708,0.187441799,0.111262242,0.128009667,total_glass_collect,0,0.541395217
2012,12496,Central Goldfields Shire Council,0.331103553,0.201104353,0.114396607,0.015602593,total_garbage_collect,2513,0.375342903
2012,12496,Central Goldfields Shire Council,0.331103553,0.201104353,0.114396607,0.015602593,total_recycle_actual,1429.5,0.375342903
2012,12496,Central Goldfields Shire Council,0.331103553,0.201104353,0.114396607,0.015602593,organic_collect,194.97,0.375342903
2012,12496,Central Goldfields Shire Council,0.331103553,0.201104353,0.114396607,0.015602593,aluminium_collect,14.3,0.375342903
2012,12496,Central Goldfields Shire Council,0.331103553,0.201104353,0.114396607,0.015602593,steel_collect,28.6,0.375342903
2012,12496,Central Goldfields Shire Council,0.331103553,0.201104353,0.114396607,0.015602593,paper_collect,1000.6,0.375342903
2012,12496,Central Goldfields Shire Council,0.331103553,0.201104353,0.114396607,0.015602593,plastic_collect,57.2,0.375342903
2012,12496,Central Goldfields Shire Council,0.331103553,0.201104353,0.114396607,0.015602593,total_glass_collect,328.8,0.375342903
2012,20578,Colac Otway Shire Council,0.35061765,0.161337351,0.083827874,0.105452425,total_garbage_collect,3320,0.539848178
2012,20578,Colac Otway Shire Council,0.35061765,0.161337351,0.083827874,0.105452425,total_recycle_actual,1725.01,0.539848178
2012,20578,Colac Otway Shire Council,0.35061765,0.161337351,0.083827874,0.105452425,organic_collect,2170,0.539848178
2012,20578,Colac Otway Shire Council,0.35061765,0.161337351,0.083827874,0.105452425,aluminium_collect,17.25,0.539848178
2012,20578,Colac Otway Shire Council,0.35061765,0.161337351,0.083827874,0.105452425,steel_collect,34.5,0.539848178
2012,20578,Colac Otway Shire Council,0.35061765,0.161337351,0.083827874,0.105452425,paper_collect,1060.88,0.539848178
2012,20578,Colac Otway Shire Council,0.35061765,0.161337351,0.083827874,0.105452425,plastic_collect,163.88,0.539848178
2012,20578,Colac Otway Shire Council,0.35061765,0.161337351,0.083827874,0.105452425,total_glass_collect,448.5,0.539848178
2012,17514,Corangamite Shire Council,0.280284915,0.109740779,0.085469339,0.085074797,total_garbage_collect,1922,0.56281537
2012,17514,Corangamite Shire Council,0.280284915,0.109740779,0.085469339,0.085074797,total_recycle_actual,1272.81,0.56281537
2012,17514,Corangamite Shire Council,0.280284915,0.109740779,0.085469339,0.085074797,organic_collect,1490,0.56281537
2012,17514,Corangamite Shire Council,0.280284915,0.109740779,0.085469339,0.085074797,aluminium_collect,24.92,0.56281537
2012,17514,Corangamite Shire Council,0.280284915,0.109740779,0.085469339,0.085074797,steel_collect,38.32,0.56281537
2012,17514,Corangamite Shire Council,0.280284915,0.109740779,0.085469339,0.085074797,paper_collect,751.79,0.56281537
2012,17514,Corangamite Shire Council,0.280284915,0.109740779,0.085469339,0.085074797,plastic_collect,76.64,0.56281537
2012,17514,Corangamite Shire Council,0.280284915,0.109740779,0.085469339,0.085074797,total_glass_collect,381.14,0.56281537
2012,143057,Darebin City Council,0.382553807,0.189784491,0.110927812,0.081841504,total_garbage_collect,27150,0.503901182
2012,143057,Darebin City Council,0.382553807,0.189784491,0.110927812,0.081841504,total_recycle_actual,15868.56,0.503901182
2012,143057,Darebin City Council,0.382553807,0.189784491,0.110927812,0.081841504,organic_collect,11708,0.503901182
2012,143057,Darebin City Council,0.382553807,0.189784491,0.110927812,0.081841504,aluminium_collect,158.69,0.503901182
2012,143057,Darebin City Council,0.382553807,0.189784491,0.110927812,0.081841504,steel_collect,317.37,0.503901182
2012,143057,Darebin City Council,0.382553807,0.189784491,0.110927812,0.081841504,paper_collect,9759.16,0.503901182
2012,143057,Darebin City Council,0.382553807,0.189784491,0.110927812,0.081841504,plastic_collect,1507.51,0.503901182
2012,143057,Darebin City Council,0.382553807,0.189784491,0.110927812,0.081841504,total_glass_collect,4125.83,0.503901182
2012,43839,East Gippsland Shire Council,0.372211273,0.158074089,0.111712858,0.102424325,total_garbage_collect,6929.81,0.520962631
2012,43839,East Gippsland Shire Council,0.372211273,0.158074089,0.111712858,0.102424325,total_recycle_actual,3838.68,0.520962631
2012,43839,East Gippsland Shire Council,0.372211273,0.158074089,0.111712858,0.102424325,organic_collect,4490.18,0.520962631
2012,43839,East Gippsland Shire Council,0.372211273,0.158074089,0.111712858,0.102424325,aluminium_collect,38.68,0.520962631
2012,43839,East Gippsland Shire Council,0.372211273,0.158074089,0.111712858,0.102424325,steel_collect,61.5,0.520962631
2012,43839,East Gippsland Shire Council,0.372211273,0.158074089,0.111712858,0.102424325,paper_collect,2485,0.520962631
2012,43839,East Gippsland Shire Council,0.372211273,0.158074089,0.111712858,0.102424325,plastic_collect,172.5,0.520962631
2012,43839,East Gippsland Shire Council,0.372211273,0.158074089,0.111712858,0.102424325,total_glass_collect,1081,0.520962631
2012,131745,Frankston City Council,0.40547239,0.181805761,0.126577555,0.097089074,total_garbage_collect,23952,0.538040426
2012,131745,Frankston City Council,0.40547239,0.181805761,0.126577555,0.097089074,total_recycle_actual,15950.52,0.538040426
2012,131745,Frankston City Council,0.40547239,0.181805761,0.126577555,0.097089074,organic_collect,12791,0.538040426
2012,131745,Frankston City Council,0.40547239,0.181805761,0.126577555,0.097089074,aluminium_collect,133.4,0.538040426
2012,131745,Frankston City Council,0.40547239,0.181805761,0.126577555,0.097089074,steel_collect,315.17,0.538040426
2012,131745,Frankston City Council,0.40547239,0.181805761,0.126577555,0.097089074,paper_collect,9138.42,0.538040426
2012,131745,Frankston City Council,0.40547239,0.181805761,0.126577555,0.097089074,plastic_collect,1040.57,0.538040426
2012,131745,Frankston City Council,0.40547239,0.181805761,0.126577555,0.097089074,total_glass_collect,5322.96,0.538040426
2012,11800,Gannawarra Shire Council,0.380236441,0.267711864,0.112524576,0,total_garbage_collect,3159,0.273645524
2012,11800,Gannawarra Shire Council,0.380236441,0.267711864,0.112524576,0,total_recycle_actual,1327.8,0.273645524
2012,11800,Gannawarra Shire Council,0.380236441,0.267711864,0.112524576,0,organic_collect,0,0.273645524
2012,11800,Gannawarra Shire Council,0.380236441,0.267711864,0.112524576,0,aluminium_collect,13.28,0.273645524
2012,11800,Gannawarra Shire Council,0.380236441,0.267711864,0.112524576,0,steel_collect,26.56,0.273645524
2012,11800,Gannawarra Shire Council,0.380236441,0.267711864,0.112524576,0,paper_collect,816.59,0.273645524
2012,11800,Gannawarra Shire Council,0.380236441,0.267711864,0.112524576,0,plastic_collect,126.14,0.273645524
2012,11800,Gannawarra Shire Council,0.380236441,0.267711864,0.112524576,0,total_glass_collect,345.23,0.273645524
2012,137566,Glen Eira City Council,0.399182938,0.233807772,0.105069567,0.060305599,total_garbage_collect,32164,0.414284153
2012,137566,Glen Eira City Council,0.399182938,0.233807772,0.105069567,0.060305599,total_recycle_actual,14454,0.414284153
2012,137566,Glen Eira City Council,0.399182938,0.233807772,0.105069567,0.060305599,organic_collect,8296,0.414284153
2012,137566,Glen Eira City Council,0.399182938,0.233807772,0.105069567,0.060305599,aluminium_collect,145,0.414284153
2012,137566,Glen Eira City Council,0.399182938,0.233807772,0.105069567,0.060305599,steel_collect,289,0.414284153
2012,137566,Glen Eira City Council,0.399182938,0.233807772,0.105069567,0.060305599,paper_collect,8889,0.414284153
2012,137566,Glen Eira City Council,0.399182938,0.233807772,0.105069567,0.060305599,plastic_collect,1373,0.414284153
2012,137566,Glen Eira City Council,0.399182938,0.233807772,0.105069567,0.060305599,total_glass_collect,3758,0.414284153
2012,19843,Glenelg Shire Council,0.206653228,0.130626417,0.07602681,0,total_garbage_collect,2592.02,0.286510333
2012,19843,Glenelg Shire Council,0.206653228,0.130626417,0.07602681,0,total_recycle_actual,1508.6,0.286510333
2012,19843,Glenelg Shire Council,0.206653228,0.130626417,0.07602681,0,organic_collect,0,0.286510333
2012,19843,Glenelg Shire Council,0.206653228,0.130626417,0.07602681,0,aluminium_collect,49.38,0.286510333
2012,19843,Glenelg Shire Council,0.206653228,0.130626417,0.07602681,0,steel_collect,110.22,0.286510333
2012,19843,Glenelg Shire Council,0.206653228,0.130626417,0.07602681,0,paper_collect,904.83,0.286510333
2012,19843,Glenelg Shire Council,0.206653228,0.130626417,0.07602681,0,plastic_collect,130.19,0.286510333
2012,19843,Glenelg Shire Council,0.206653228,0.130626417,0.07602681,0,total_glass_collect,313.98,0.286510333
2012,18200,Golden Plains Shire Council,0.363218132,0.259615385,0.103602747,0,total_garbage_collect,4725,0.285235615
2012,18200,Golden Plains Shire Council,0.363218132,0.259615385,0.103602747,0,total_recycle_actual,0,0.285235615
2012,18200,Golden Plains Shire Council,0.363218132,0.259615385,0.103602747,0,organic_collect,0,0.285235615
2012,18200,Golden Plains Shire Council,0.363218132,0.259615385,0.103602747,0,aluminium_collect,0,0.285235615
2012,18200,Golden Plains Shire Council,0.363218132,0.259615385,0.103602747,0,steel_collect,0,0.285235615
2012,18200,Golden Plains Shire Council,0.363218132,0.259615385,0.103602747,0,paper_collect,0,0.285235615
2012,18200,Golden Plains Shire Council,0.363218132,0.259615385,0.103602747,0,plastic_collect,0,0.285235615
2012,18200,Golden Plains Shire Council,0.363218132,0.259615385,0.103602747,0,total_glass_collect,0,0.285235615
2012,107379,Greater Bendigo City Council,0.353532814,0.253252498,0.100280316,0,total_garbage_collect,27194,0.258890469
2012,107379,Greater Bendigo City Council,0.353532814,0.253252498,0.100280316,0,total_recycle_actual,9828,0.258890469
2012,107379,Greater Bendigo City Council,0.353532814,0.253252498,0.100280316,0,organic_collect,0,0.258890469
2012,107379,Greater Bendigo City Council,0.353532814,0.253252498,0.100280316,0,aluminium_collect,133,0.258890469
2012,107379,Greater Bendigo City Council,0.353532814,0.253252498,0.100280316,0,steel_collect,171,0.258890469
2012,107379,Greater Bendigo City Council,0.353532814,0.253252498,0.100280316,0,paper_collect,7175,0.258890469
2012,107379,Greater Bendigo City Council,0.353532814,0.253252498,0.100280316,0,plastic_collect,509,0.258890469
2012,107379,Greater Bendigo City Council,0.353532814,0.253252498,0.100280316,0,total_glass_collect,1840,0.258890469
2012,142000,Greater Dandenong City Council,0.418816901,0.209746479,0.087077465,0.121992958,total_garbage_collect,29784,0.488801453
2012,142000,Greater Dandenong City Council,0.418816901,0.209746479,0.087077465,0.121992958,total_recycle_actual,11747,0.488801453
2012,142000,Greater Dandenong City Council,0.418816901,0.209746479,0.087077465,0.121992958,organic_collect,17323,0.488801453
2012,142000,Greater Dandenong City Council,0.418816901,0.209746479,0.087077465,0.121992958,aluminium_collect,25,0.488801453
2012,142000,Greater Dandenong City Council,0.418816901,0.209746479,0.087077465,0.121992958,steel_collect,222,0.488801453
2012,142000,Greater Dandenong City Council,0.418816901,0.209746479,0.087077465,0.121992958,paper_collect,7048,0.488801453
2012,142000,Greater Dandenong City Council,0.418816901,0.209746479,0.087077465,0.121992958,plastic_collect,742,0.488801453
2012,142000,Greater Dandenong City Council,0.418816901,0.209746479,0.087077465,0.121992958,total_glass_collect,3710,0.488801453
2012,215151,Greater Geelong City Council,0.468214603,0.186980307,0.132998871,0.148235425,total_garbage_collect,40229,0.580769061
2012,215151,Greater Geelong City Council,0.468214603,0.186980307,0.132998871,0.148235425,total_recycle_actual,28614.84,0.580769061
2012,215151,Greater Geelong City Council,0.468214603,0.186980307,0.132998871,0.148235425,organic_collect,31893,0.580769061
2012,215151,Greater Geelong City Council,0.468214603,0.186980307,0.132998871,0.148235425,aluminium_collect,286.15,0.580769061
2012,215151,Greater Geelong City Council,0.468214603,0.186980307,0.132998871,0.148235425,steel_collect,572.3,0.580769061
2012,215151,Greater Geelong City Council,0.468214603,0.186980307,0.132998871,0.148235425,paper_collect,17598.12,0.580769061
2012,215151,Greater Geelong City Council,0.468214603,0.186980307,0.132998871,0.148235425,plastic_collect,2718.41,0.580769061
2012,215151,Greater Geelong City Council,0.468214603,0.186980307,0.132998871,0.148235425,total_glass_collect,7439.86,0.580769061
2012,61737,Greater Shepparton City Council,0.4261255,0.212789089,0.120886826,0.092449585,total_garbage_collect,13136.96,0.500642207
2012,61737,Greater Shepparton City Council,0.4261255,0.212789089,0.120886826,0.092449585,total_recycle_actual,7463.19,0.500642207
2012,61737,Greater Shepparton City Council,0.4261255,0.212789089,0.120886826,0.092449585,organic_collect,5707.56,0.500642207
2012,61737,Greater Shepparton City Council,0.4261255,0.212789089,0.120886826,0.092449585,aluminium_collect,74.63,0.500642207
2012,61737,Greater Shepparton City Council,0.4261255,0.212789089,0.120886826,0.092449585,steel_collect,149.26,0.500642207
2012,61737,Greater Shepparton City Council,0.4261255,0.212789089,0.120886826,0.092449585,paper_collect,4589.87,0.500642207
2012,61737,Greater Shepparton City Council,0.4261255,0.212789089,0.120886826,0.092449585,plastic_collect,709,0.500642207
2012,61737,Greater Shepparton City Council,0.4261255,0.212789089,0.120886826,0.092449585,total_glass_collect,1940.43,0.500642207
2012,15500,Hepburn Shire Council,0.376774194,0.332903226,0.043870968,0,total_garbage_collect,5160,0.091780822
2012,15500,Hepburn Shire Council,0.376774194,0.332903226,0.043870968,0,total_recycle_actual,0,0.091780822
2012,15500,Hepburn Shire Council,0.376774194,0.332903226,0.043870968,0,organic_collect,0,0.091780822
2012,15500,Hepburn Shire Council,0.376774194,0.332903226,0.043870968,0,aluminium_collect,0,0.091780822
2012,15500,Hepburn Shire Council,0.376774194,0.332903226,0.043870968,0,steel_collect,0,0.091780822
2012,15500,Hepburn Shire Council,0.376774194,0.332903226,0.043870968,0,paper_collect,0,0.091780822
2012,15500,Hepburn Shire Council,0.376774194,0.332903226,0.043870968,0,plastic_collect,0,0.091780822
2012,15500,Hepburn Shire Council,0.376774194,0.332903226,0.043870968,0,total_glass_collect,0,0.091780822
2012,6039,Hindmarsh Shire Council,0.295391621,0.240933929,0.054457692,0,total_garbage_collect,1455,0.180327042
2012,6039,Hindmarsh Shire Council,0.295391621,0.240933929,0.054457692,0,total_recycle_actual,237.29,0.180327042
2012,6039,Hindmarsh Shire Council,0.295391621,0.240933929,0.054457692,0,organic_collect,0,0.180327042
2012,6039,Hindmarsh Shire Council,0.295391621,0.240933929,0.054457692,0,aluminium_collect,6.54,0.180327042
2012,6039,Hindmarsh Shire Council,0.295391621,0.240933929,0.054457692,0,steel_collect,16.35,0.180327042
2012,6039,Hindmarsh Shire Council,0.295391621,0.240933929,0.054457692,0,paper_collect,116.28,0.180327042
2012,6039,Hindmarsh Shire Council,0.295391621,0.240933929,0.054457692,0,plastic_collect,45.78,0.180327042
2012,6039,Hindmarsh Shire Council,0.295391621,0.240933929,0.054457692,0,total_glass_collect,52.34,0.180327042
2012,87362,Hobsons Bay City Council,0.421244134,0.208379616,0.117897484,0.094967034,total_garbage_collect,18204.46,0.5053234
2012,87362,Hobsons Bay City Council,0.421244134,0.208379616,0.117897484,0.094967034,total_recycle_actual,10299.77,0.5053234
2012,87362,Hobsons Bay City Council,0.421244134,0.208379616,0.117897484,0.094967034,organic_collect,8296.51,0.5053234
2012,87362,Hobsons Bay City Council,0.421244134,0.208379616,0.117897484,0.094967034,aluminium_collect,103,0.5053234
2012,87362,Hobsons Bay City Council,0.421244134,0.208379616,0.117897484,0.094967034,steel_collect,206,0.5053234
2012,87362,Hobsons Bay City Council,0.421244134,0.208379616,0.117897484,0.094967034,paper_collect,6334.35,0.5053234
2012,87362,Hobsons Bay City Council,0.421244134,0.208379616,0.117897484,0.094967034,plastic_collect,978.48,0.5053234
2012,87362,Hobsons Bay City Council,0.421244134,0.208379616,0.117897484,0.094967034,total_glass_collect,2677.94,0.5053234
2012,20232,Horsham Rural City Council,0.371828292,0.303084223,0.068744069,0,total_garbage_collect,6132,0.1670608
2012,20232,Horsham Rural City Council,0.371828292,0.303084223,0.068744069,0,total_recycle_actual,1390.83,0.1670608
2012,20232,Horsham Rural City Council,0.371828292,0.303084223,0.068744069,0,organic_collect,0,0.1670608
2012,20232,Horsham Rural City Council,0.371828292,0.303084223,0.068744069,0,aluminium_collect,20.8,0.1670608
2012,20232,Horsham Rural City Council,0.371828292,0.303084223,0.068744069,0,steel_collect,33.5,0.1670608
2012,20232,Horsham Rural City Council,0.371828292,0.303084223,0.068744069,0,paper_collect,915.96,0.1670608
2012,20232,Horsham Rural City Council,0.371828292,0.303084223,0.068744069,0,plastic_collect,88.82,0.1670608
2012,20232,Horsham Rural City Council,0.371828292,0.303084223,0.068744069,0,total_glass_collect,331.75,0.1670608
2012,178509,Hume City Council,0.345501627,0.215540953,0.093223031,0.036737643,total_garbage_collect,38476,0.322861314
2012,178509,Hume City Council,0.345501627,0.215540953,0.093223031,0.036737643,total_recycle_actual,14777.34,0.322861314
2012,178509,Hume City Council,0.345501627,0.215540953,0.093223031,0.036737643,organic_collect,6558,0.322861314
2012,178509,Hume City Council,0.345501627,0.215540953,0.093223031,0.036737643,aluminium_collect,214.67,0.322861314
2012,178509,Hume City Council,0.345501627,0.215540953,0.093223031,0.036737643,steel_collect,495.91,0.322861314
2012,178509,Hume City Council,0.345501627,0.215540953,0.093223031,0.036737643,paper_collect,10171.07,0.322861314
2012,178509,Hume City Council,0.345501627,0.215540953,0.093223031,0.036737643,plastic_collect,1366.23,0.322861314
2012,178509,Hume City Council,0.345501627,0.215540953,0.093223031,0.036737643,total_glass_collect,2529.46,0.322861314
2012,15178,Indigo Shire Council,0.326577942,0.199103966,0.101581236,0.025892739,total_garbage_collect,3022,0.390332473
2012,15178,Indigo Shire Council,0.326577942,0.199103966,0.101581236,0.025892739,total_recycle_actual,1541.8,0.390332473
2012,15178,Indigo Shire Council,0.326577942,0.199103966,0.101581236,0.025892739,organic_collect,393,0.390332473
2012,15178,Indigo Shire Council,0.326577942,0.199103966,0.101581236,0.025892739,aluminium_collect,73.2,0.390332473
2012,15178,Indigo Shire Council,0.326577942,0.199103966,0.101581236,0.025892739,steel_collect,81.6,0.390332473
2012,15178,Indigo Shire Council,0.326577942,0.199103966,0.101581236,0.025892739,paper_collect,918,0.390332473
2012,15178,Indigo Shire Council,0.326577942,0.199103966,0.101581236,0.025892739,plastic_collect,224.9,0.390332473
2012,15178,Indigo Shire Council,0.326577942,0.199103966,0.101581236,0.025892739,total_glass_collect,244.1,0.390332473
2012,148500,Kingston City Council,0.410747475,0.198579125,0.109791246,0.102377104,total_garbage_collect,29489,0.502131287
2012,148500,Kingston City Council,0.410747475,0.198579125,0.109791246,0.102377104,total_recycle_actual,15425,0.502131287
2012,148500,Kingston City Council,0.410747475,0.198579125,0.109791246,0.102377104,organic_collect,15203,0.502131287
2012,148500,Kingston City Council,0.410747475,0.198579125,0.109791246,0.102377104,aluminium_collect,55,0.502131287
2012,148500,Kingston City Council,0.410747475,0.198579125,0.109791246,0.102377104,steel_collect,298,0.502131287
2012,148500,Kingston City Council,0.410747475,0.198579125,0.109791246,0.102377104,paper_collect,9073,0.502131287
2012,148500,Kingston City Council,0.410747475,0.198579125,0.109791246,0.102377104,plastic_collect,899,0.502131287
2012,148500,Kingston City Council,0.410747475,0.198579125,0.109791246,0.102377104,total_glass_collect,5100,0.502131287
2012,154097,Knox City Council,0.397502872,0.181113195,0.110216292,0.106173384,total_garbage_collect,27909,0.525222843
2012,154097,Knox City Council,0.397502872,0.181113195,0.110216292,0.106173384,total_recycle_actual,16984,0.525222843
2012,154097,Knox City Council,0.397502872,0.181113195,0.110216292,0.106173384,organic_collect,16361,0.525222843
2012,154097,Knox City Council,0.397502872,0.181113195,0.110216292,0.106173384,aluminium_collect,1188,0.525222843
2012,154097,Knox City Council,0.397502872,0.181113195,0.110216292,0.106173384,steel_collect,680,0.525222843
2012,154097,Knox City Council,0.397502872,0.181113195,0.110216292,0.106173384,paper_collect,11040,0.525222843
2012,154097,Knox City Council,0.397502872,0.181113195,0.110216292,0.106173384,plastic_collect,1529,0.525222843
2012,154097,Knox City Council,0.397502872,0.181113195,0.110216292,0.106173384,total_glass_collect,2547,0.525222843
2012,75500,Latrobe City Council,0.427620397,0.189897616,0.108503311,0.12921947,total_garbage_collect,14337.27,0.537125209
2012,75500,Latrobe City Council,0.427620397,0.189897616,0.108503311,0.12921947,total_recycle_actual,6295.26,0.537125209
2012,75500,Latrobe City Council,0.427620397,0.189897616,0.108503311,0.12921947,organic_collect,9756.07,0.537125209
2012,75500,Latrobe City Council,0.427620397,0.189897616,0.108503311,0.12921947,aluminium_collect,84.72,0.537125209
2012,75500,Latrobe City Council,0.427620397,0.189897616,0.108503311,0.12921947,steel_collect,192.95,0.537125209
2012,75500,Latrobe City Council,0.427620397,0.189897616,0.108503311,0.12921947,paper_collect,4565,0.537125209
2012,75500,Latrobe City Council,0.427620397,0.189897616,0.108503311,0.12921947,plastic_collect,440.32,0.537125209
2012,75500,Latrobe City Council,0.427620397,0.189897616,0.108503311,0.12921947,total_glass_collect,1012.27,0.537125209
2012,7026,Loddon Shire Council,0.198484202,0.080700256,0.117783945,0,total_garbage_collect,567,0.593417231
2012,7026,Loddon Shire Council,0.198484202,0.080700256,0.117783945,0,total_recycle_actual,0,0.593417231
2012,7026,Loddon Shire Council,0.198484202,0.080700256,0.117783945,0,organic_collect,0,0.593417231
2012,7026,Loddon Shire Council,0.198484202,0.080700256,0.117783945,0,aluminium_collect,0,0.593417231
2012,7026,Loddon Shire Council,0.198484202,0.080700256,0.117783945,0,steel_collect,0,0.593417231
2012,7026,Loddon Shire Council,0.198484202,0.080700256,0.117783945,0,paper_collect,0,0.593417231
2012,7026,Loddon Shire Council,0.198484202,0.080700256,0.117783945,0,plastic_collect,0,0.593417231
2012,7026,Loddon Shire Council,0.198484202,0.080700256,0.117783945,0,total_glass_collect,0,0.593417231
2012,38360,Macedon Ranges Shire Council,0.406098801,0.203336809,0.111521116,0.091240876,total_garbage_collect,7800,0.477277177
2012,38360,Macedon Ranges Shire Council,0.406098801,0.203336809,0.111521116,0.091240876,total_recycle_actual,0,0.477277177
2012,38360,Macedon Ranges Shire Council,0.406098801,0.203336809,0.111521116,0.091240876,organic_collect,3500,0.477277177
2012,38360,Macedon Ranges Shire Council,0.406098801,0.203336809,0.111521116,0.091240876,aluminium_collect,0,0.477277177
2012,38360,Macedon Ranges Shire Council,0.406098801,0.203336809,0.111521116,0.091240876,steel_collect,0,0.477277177
2012,38360,Macedon Ranges Shire Council,0.406098801,0.203336809,0.111521116,0.091240876,paper_collect,0,0.477277177
2012,38360,Macedon Ranges Shire Council,0.406098801,0.203336809,0.111521116,0.091240876,plastic_collect,0,0.477277177
2012,38360,Macedon Ranges Shire Council,0.406098801,0.203336809,0.111521116,0.091240876,total_glass_collect,0,0.477277177
2012,116958,Manningham City Council,0.44788548,0.188683117,0.115492655,0.143709708,total_garbage_collect,22068,0.57872464
2012,116958,Manningham City Council,0.44788548,0.188683117,0.115492655,0.143709708,total_recycle_actual,13507.79,0.57872464
2012,116958,Manningham City Council,0.44788548,0.188683117,0.115492655,0.143709708,organic_collect,16808,0.57872464
2012,116958,Manningham City Council,0.44788548,0.188683117,0.115492655,0.143709708,aluminium_collect,125.26,0.57872464
2012,116958,Manningham City Council,0.44788548,0.188683117,0.115492655,0.143709708,steel_collect,1232.43,0.57872464
2012,116958,Manningham City Council,0.44788548,0.188683117,0.115492655,0.143709708,paper_collect,7703.41,0.57872464
2012,116958,Manningham City Council,0.44788548,0.188683117,0.115492655,0.143709708,plastic_collect,1189.96,0.57872464
2012,116958,Manningham City Council,0.44788548,0.188683117,0.115492655,0.143709708,total_glass_collect,3256.73,0.57872464
2012,7893,Mansfield Shire Council,0.474111238,0.326187761,0.147923476,0,total_garbage_collect,2574.6,0.28527909
2012,7893,Mansfield Shire Council,0.474111238,0.326187761,0.147923476,0,total_recycle_actual,0,0.28527909
2012,7893,Mansfield Shire Council,0.474111238,0.326187761,0.147923476,0,organic_collect,0,0.28527909
2012,7893,Mansfield Shire Council,0.474111238,0.326187761,0.147923476,0,aluminium_collect,0,0.28527909
2012,7893,Mansfield Shire Council,0.474111238,0.326187761,0.147923476,0,steel_collect,0,0.28527909
2012,7893,Mansfield Shire Council,0.474111238,0.326187761,0.147923476,0,paper_collect,0,0.28527909
2012,7893,Mansfield Shire Council,0.474111238,0.326187761,0.147923476,0,plastic_collect,0,0.28527909
2012,7893,Mansfield Shire Council,0.474111238,0.326187761,0.147923476,0,total_glass_collect,0,0.28527909
2012,74005,Maribyrnong City Council,0.369880954,0.27700831,0.086116343,0.0067563,total_garbage_collect,20500,0.193362886
2012,74005,Maribyrnong City Council,0.369880954,0.27700831,0.086116343,0.0067563,total_recycle_actual,0,0.193362886
2012,74005,Maribyrnong City Council,0.369880954,0.27700831,0.086116343,0.0067563,organic_collect,500,0.193362886
2012,74005,Maribyrnong City Council,0.369880954,0.27700831,0.086116343,0.0067563,aluminium_collect,0,0.193362886
2012,74005,Maribyrnong City Council,0.369880954,0.27700831,0.086116343,0.0067563,steel_collect,0,0.193362886
2012,74005,Maribyrnong City Council,0.369880954,0.27700831,0.086116343,0.0067563,paper_collect,0,0.193362886
2012,74005,Maribyrnong City Council,0.369880954,0.27700831,0.086116343,0.0067563,plastic_collect,0,0.193362886
2012,74005,Maribyrnong City Council,0.369880954,0.27700831,0.086116343,0.0067563,total_glass_collect,0,0.193362886
2012,107309,Maroondah City Council,0.430224865,0.18026447,0.114379968,0.135580427,total_garbage_collect,19344,0.564862348
2012,107309,Maroondah City Council,0.430224865,0.18026447,0.114379968,0.135580427,total_recycle_actual,11529,0.564862348
2012,107309,Maroondah City Council,0.430224865,0.18026447,0.114379968,0.135580427,organic_collect,14549,0.564862348
2012,107309,Maroondah City Council,0.430224865,0.18026447,0.114379968,0.135580427,aluminium_collect,41,0.564862348
2012,107309,Maroondah City Council,0.430224865,0.18026447,0.114379968,0.135580427,steel_collect,227,0.564862348
2012,107309,Maroondah City Council,0.430224865,0.18026447,0.114379968,0.135580427,paper_collect,6781,0.564862348
2012,107309,Maroondah City Council,0.430224865,0.18026447,0.114379968,0.135580427,plastic_collect,676,0.564862348
2012,107309,Maroondah City Council,0.430224865,0.18026447,0.114379968,0.135580427,total_glass_collect,3804,0.564862348
2012,103631,Melbourne City Council,0.270104119,0.201533904,0.068570215,0,total_garbage_collect,20885.16,0.229572479
2012,103631,Melbourne City Council,0.270104119,0.201533904,0.068570215,0,total_recycle_actual,0,0.229572479
2012,103631,Melbourne City Council,0.270104119,0.201533904,0.068570215,0,organic_collect,0,0.229572479
2012,103631,Melbourne City Council,0.270104119,0.201533904,0.068570215,0,aluminium_collect,0,0.229572479
2012,103631,Melbourne City Council,0.270104119,0.201533904,0.068570215,0,steel_collect,0,0.229572479
2012,103631,Melbourne City Council,0.270104119,0.201533904,0.068570215,0,paper_collect,0,0.229572479
2012,103631,Melbourne City Council,0.270104119,0.201533904,0.068570215,0,plastic_collect,0,0.229572479
2012,103631,Melbourne City Council,0.270104119,0.201533904,0.068570215,0,total_glass_collect,0,0.229572479
2012,115406,Melton City Council,0.336375145,0.187819524,0.096025077,0.052530544,total_garbage_collect,21675.5,0.418799368
2012,115406,Melton City Council,0.336375145,0.187819524,0.096025077,0.052530544,total_recycle_actual,0,0.418799368
2012,115406,Melton City Council,0.336375145,0.187819524,0.096025077,0.052530544,organic_collect,6062.34,0.418799368
2012,115406,Melton City Council,0.336375145,0.187819524,0.096025077,0.052530544,aluminium_collect,0,0.418799368
2012,115406,Melton City Council,0.336375145,0.187819524,0.096025077,0.052530544,steel_collect,0,0.418799368
2012,115406,Melton City Council,0.336375145,0.187819524,0.096025077,0.052530544,paper_collect,0,0.418799368
2012,115406,Melton City Council,0.336375145,0.187819524,0.096025077,0.052530544,plastic_collect,0,0.418799368
2012,115406,Melton City Council,0.336375145,0.187819524,0.096025077,0.052530544,total_glass_collect,0,0.418799368
